simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0851717	18999	274.461
40	1171	34	0	111.275	4.02149e-05	7.30081
80	1171	0	0	91.064	8.56922e-14	0.029912
120	1171	0	0	90.7549	1.82598e-22	0.000122552
160	1171	0	0	90.8425	3.89091e-31	5.02105e-07
200	1171	0	0	91.6489	8.29098e-40	2.05716e-09
240	1171	0	0	90.7798	1.76669e-48	8.42837e-12
280	1171	0	0	90.5449	3.76457e-57	3.45317e-14
320	1171	0	0	91.7872	8.02177e-66	1.41479e-16
360	1171	0	0	90.5982	1.70933e-74	5.79651e-19
400	1171	0	0	90.6509	3.64233e-83	2.37488e-21
440	1171	0	0	90.422	7.7613e-92	9.73007e-24
480	1171	0	0	91.5224	1.65382e-100	3.98649e-26
520	1171	0	0	90.5915	3.52406e-109	1.6333e-28
560	1171	0	0	90.8188	7.50928e-118	6.69174e-31
600	1171	0	0	90.5897	1.60012e-126	2.74166e-33
640	1171	0	0	90.7289	3.40964e-135	1.12328e-35
680	1171	0	0	90.5255	7.26545e-144	4.60217e-38
720	1171	0	0	90.5487	1.54817e-152	1.88555e-40
760	1171	0	0	91.3875	3.29892e-161	7.72523e-43
800	1171	0	0	90.7611	7.02954e-170	3.16509e-45
840	1171	0	0	108.415	1.4979e-178	7.31822
880	1171	0	0	90.549	3.19181e-187	0.0299833
920	1171	0	0	91.5231	6.80129e-196	0.000122844
960	1171	0	0	90.425	1.44926e-204	5.03302e-07
1000	1171	0	0	91.3507	3.08817e-213	2.06207e-09
1040	1171	0	0	90.9048	6.58045e-222	8.44847e-12
1080	1171	0	0	90.3815	1.4022e-230	3.46141e-14
1120	1171	0	0	90.5674	2.98789e-239	1.41817e-16
1160	1171	0	0	90.6514	6.36678e-248	5.81034e-19
1200	1171	0	0	90.5335	1.35667e-256	2.38054e-21
1240	1171	0	0	90.5487	2.89088e-265	9.75327e-24
1280	1171	0	0	91.3746	6.16005e-274	3.99599e-26
1320	1171	0	0	90.6334	1.31262e-282	1.63719e-28
1360	1171	0	0	91.7555	2.79701e-291	6.7077e-31
1400	1171	0	0	90.5663	5.96003e-300	2.7482e-33
1440	1171	0	0	88.8009	0	1.12596e-35
1440.02	1171	0	0	0.152974	0	1.12287e-35
