simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0823367	18999	274.461
40	1169	32	0	109.642	4.023e-05	7.30081
80	1169	0	0	90.5721	8.57245e-14	0.029912
120	1169	0	0	90.8546	1.82667e-22	0.000122552
160	1169	0	0	90.5889	3.89237e-31	5.02105e-07
200	1169	0	0	90.5645	8.29409e-40	2.05716e-09
240	1169	0	0	90.6212	1.76735e-48	8.42837e-12
280	1169	0	0	108.186	3.76598e-57	28.8465
320	1169	0	0	91.2905	8.02478e-66	0.118186
360	1169	0	0	90.7034	1.70997e-74	0.000484219
400	1169	0	0	90.6103	3.6437e-83	1.98389e-06
440	1168	0	1	90.9127	7.76421e-92	8.12814e-09
480	1168	0	0	92.18	1.65444e-100	3.33016e-11
520	1168	0	0	108.193	3.52539e-109	114.332
560	1168	0	0	90.794	7.51211e-118	0.468428
600	1168	0	0	90.5597	1.60072e-126	0.00191919
640	1168	0	0	90.5124	3.41092e-135	7.86306e-06
680	1168	0	0	92.5899	7.26819e-144	3.22156e-08
720	1168	0	0	90.8966	1.54875e-152	1.3199e-10
760	1168	0	0	109.303	3.30016e-161	449.402
800	1168	0	0	92.0277	7.03219e-170	1.8515
840	1168	0	0	91.0528	1.49846e-178	0.00758575
880	1168	0	0	90.7891	3.19301e-187	3.10794e-05
920	1168	0	0	92.9084	6.80385e-196	1.27335e-07
960	1168	0	0	91.0285	1.4498e-204	5.21702e-10
1000	1168	0	0	91.2975	3.08933e-213	2.13745e-12
1040	1168	0	0	107.222	6.58292e-222	7.31822
1080	1168	0	0	90.6343	1.40273e-230	0.0299833
1120	1168	0	0	91.2901	2.98902e-239	0.000122844
1160	1168	0	0	90.6207	6.36917e-248	5.03302e-07
1200	1168	0	0	90.4753	1.35718e-256	2.06207e-09
1240	1168	0	0	90.6175	2.89196e-265	8.44847e-12
1280	1168	0	0	108.007	6.16236e-274	28.9259
1320	1168	0	0	90.6309	1.31311e-282	0.118512
1360	1168	0	0	92.1984	2.79806e-291	0.000485552
1400	1168	0	0	91.2556	5.96227e-300	1.98935e-06
1440	1168	0	0	88.7453	0	8.15051e-09
1440.02	1168	0	0	0.143644	0	8.12814e-09
