simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0666496	18999	274.461
40	1155	18	0	111.126	4.03171e-05	7.30081
80	1155	0	0	92.6314	8.591e-14	0.029912
120	1155	0	0	93.5144	1.83062e-22	0.000122552
160	1155	0	0	93.7215	3.9008e-31	5.02105e-07
200	1155	0	0	93.6631	8.31205e-40	2.05716e-09
240	1155	0	0	93.6665	1.77118e-48	8.42837e-12
280	1155	0	0	93.6717	3.77414e-57	3.45317e-14
320	1155	0	0	109.14	8.04215e-66	114.018
360	1155	0	0	91.4744	1.71367e-74	0.467142
400	1155	0	0	93.5668	3.65159e-83	0.00191392
440	1155	0	0	93.6413	7.78102e-92	7.84148e-06
480	1155	0	0	94.6254	1.65803e-100	3.21272e-08
520	1155	0	0	93.7449	3.53302e-109	1.31628e-10
560	1155	0	0	93.6573	7.52837e-118	5.39289e-13
600	1155	0	0	91.0777	1.60419e-126	2.20951e-15
640	1155	0	0	109.199	3.4183e-135	7.31822
680	1155	0	0	93.4974	7.28392e-144	0.0299833
720	1155	0	0	93.2308	1.5521e-152	0.000122844
760	1155	0	0	93.7495	3.30731e-161	5.03302e-07
800	1155	0	0	93.2811	7.04741e-170	2.06207e-09
840	1155	0	0	93.3856	1.5017e-178	8.44847e-12
880	1155	0	0	93.587	3.19992e-187	3.46141e-14
920	1155	0	0	109.3	6.81858e-196	114.332
960	1155	0	0	93.5045	1.45294e-204	0.468428
1000	1155	0	0	92.5095	3.09602e-213	0.00191919
1040	1155	0	0	92.959	6.59717e-222	7.86306e-06
1080	1155	0	0	93.7209	1.40576e-230	3.22156e-08
1120	1155	0	0	93.3129	2.99549e-239	1.3199e-10
1160	1155	0	0	93.2324	6.38296e-248	5.40773e-13
1200	1155	0	0	93.2644	1.36012e-256	2.21559e-15
1240	1155	0	0	109.183	2.89822e-265	7.31822
1280	1155	0	0	93.3646	6.1757e-274	0.0299833
1320	1155	0	0	92.9388	1.31596e-282	0.000122844
1360	1155	0	0	93.1006	2.80412e-291	5.03302e-07
1400	1155	0	0	93.0039	5.97518e-300	2.06207e-09
1440	1155	0	0	91.0501	0	8.44847e-12
1440.02	1155	0	0	0.136169	0	8.42528e-12
