simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0791908	18999	274.461
40	1172	35	0	113.967	4.02111e-05	7.30081
80	1172	0	0	96.1381	8.56841e-14	0.029912
120	1172	0	0	94.5154	1.82581e-22	0.000122552
160	1172	0	0	94.8916	3.89054e-31	5.02105e-07
200	1172	0	0	95.3929	8.29019e-40	2.05716e-09
240	1172	0	0	112.14	1.76652e-48	226.052
280	1172	0	0	96.7668	3.76421e-57	0.926152
320	1172	0	0	96.6023	8.021e-66	0.00379452
360	1172	0	0	95.7745	1.70916e-74	1.55465e-05
400	1172	0	0	96.7648	3.64199e-83	6.36951e-08
440	1172	0	0	96.5724	7.76056e-92	2.60964e-10
480	1172	0	0	112.142	1.65367e-100	28.9259
520	1172	0	0	96.6634	3.52373e-109	0.118512
560	1172	0	0	96.4984	7.50857e-118	0.000485552
600	1172	0	0	96.6092	1.59997e-126	1.98935e-06
640	1172	0	0	96.7797	3.40931e-135	8.15051e-09
680	1172	0	0	104.528	7.26476e-144	438.12
720	1172	0	0	104.629	1.54802e-152	3.68099
760	1172	0	0	96.8475	3.29861e-161	0.0150813
800	1172	0	0	95.3689	7.02887e-170	6.17894e-05
840	1172	0	0	96.0879	1.49775e-178	2.53156e-07
880	1172	0	0	95.6392	3.1915e-187	1.0372e-09
920	1172	0	0	113.506	6.80064e-196	114.332
960	1172	0	0	96.7873	1.44912e-204	0.468428
1000	1172	0	0	96.6615	3.08787e-213	0.00191919
1040	1172	0	0	96.5332	6.57982e-222	7.86306e-06
1080	1172	0	0	96.6683	1.40207e-230	3.22156e-08
1120	1172	0	0	94.08	2.98761e-239	1.3199e-10
1160	1172	0	0	112.206	6.36618e-248	14.5494
1200	1172	0	0	95.8567	1.35654e-256	0.0596102
1240	1172	0	0	96.7653	2.8906e-265	0.000244228
1280	1172	0	0	96.8783	6.15946e-274	1.00062e-06
1320	1172	0	0	96.7772	1.31249e-282	4.09963e-09
1360	1172	0	0	113.255	2.79674e-291	449.402
1400	1172	0	0	96.3005	5.95946e-300	1.8515
1440	1172	0	0	91.6785	0	0.00758575
1440.02	1172	0	0	0.140871	0	0.00756493
